File	Relation	SNum	Sentence
EBA1415_TTCM_9-10_SC_ES-04929	R-1-2	202	Those who live in areas with less direct sunlight may be less concerned about any dangers, although there are still risks associated with sun exposure where you live.
EBA1415_TTCM_9-10_SC_ES-04929	R-5-6	203.1	Sunburned skin cells that aren't removed can result in skin cancer.//
EBA1415_TTCM_9-10_SC_ES-04929	R-6-50	203.2	Sunburned skin cells that aren't removed can result in skin cancer.//
EBA1415_ERSK_1_SC_ES-05780	R-2-50	204	The main thins that cause a person of having skin cancer is mostly the sun.
EBA1415_ERSK_1_SC_ES-05780	R-2-50	205	The closer and more your in the sun the higher chance that you'll have skin cancer.
EBA1415_ERSK_1_SC_ES-05780	O	206	Another way of having skin cancer from the sun is having a sunburn.
EBA1415_ERSK_1_SC_ES-05780	R-5-6	207	A sunburn that is severe enough its not likely all damage skin cells will be removed.
EBA1415_ERSK_1_SC_ES-05780	R-5-6	208.1	Sunburn skin cells that aren't removed can result in skin cancer.
EBA1415_ERSK_1_SC_ES-05780	R-6-50	208.2	Sunburn skin cells that aren't removed can result in skin cancer.
EBA1415_ERSK_1_SC_ES-05780	R-3-50	209	Also to much exposure to uvb radiation may cause skin cancer as well.
EBA1415_ERSK_1_SC_ES-05780	R-5-50	210	Another way you develop skin cancer is if you were exposed to a severe sunburn as a child you can develope skin cancer later in life.
EBA1415_ERSK_1_SC_ES-05780	O	211	Most commonly people tan a lot so that's also a way of developing skin cancer, expecially is you don't put on sunscreen.//
EBA1415_ERAM_1_SC_ES-04954	R-5-50	212	Skin cancer can be developed when you get severe sunburns.
EBA1415_ERAM_1_SC_ES-04954	O	213	Its called sun poisoning.
EBA1415_ERAM_1_SC_ES-04954	O	214	Sun poisoning can lead to infection or shock.
EBA1415_ERAM_1_SC_ES-04954	O	215	In extreme cases it can even cause death.
EBA1415_ERAM_1_SC_ES-04954	O	216	Skin cancer is the uncontrolled growth of abnormal skin cells.
EBA1415_ERAM_1_SC_ES-04954	O	217	There are three main varieties of skin cancer basal cell carcinoma, squamous cell carcinoma, and malignant melanoma.
EBA1415_ERAM_1_SC_ES-04954	O	218	Skin can protect you from anything.
EBA1415_ERAM_1_SC_ES-04954	R-1-50	219	The relationship between skin cancer incidence per 100,000 population and and latitude among 16 North American male populations.//
EBA1415_RDJK_5_SC-06238	O	220	The way that the earth tilts for different time periods of the year.
EBA1415_RDJK_5_SC-06238	O	221	The earth's tilt matters because of the direction of sunlight.
EBA1415_RDJK_5_SC-06238	R-2-50	222	It is mostly duringthe summer time where the chance of getting skin cancer is raised because of the tilt of the earth towards the sun.
EBA1415_RDJK_5_SC-06238	R-2-50	223	With less sunlight, the chance is at a lower level then it there was more sunlight.
EBA1415_RDJK_5_SC-06238	O	224	The sun's rays contain U.V rays which are harmful to your skin.
EBA1415_RDJK_5_SC-06238	O	225	They are the reason why skin has become a large issue as it is.
EBA1415_RDJK_5_SC-06238	R-11-12	226	Even though your skin does have melanin helping defend against these rays, it isn't enough to stop it for a long duration. /
EBA1415_ERSK_7_SC-06273	O	227	Skin cancer is the most common form of cancer in the United States.
EBA1415_ERSK_7_SC-06273	O	228	Many may not know that the skin on our bodies are the largest organ.
EBA1415_ERSK_7_SC-06273	O	229	In fact, it covers our whole body in order to protect our inner tissue from infections and loss of water.
EBA1415_ERSK_7_SC-06273	O	230	People should take care of their skin because there are many things that can go wrong.
EBA1415_ERSK_7_SC-06273	O	231	Such as, skin disorders, conditions, and diseases.
EBA1415_ERSK_7_SC-06273	O	232	According to the information text Background: Skin Damage skin cancer is among the most feared because many people are at some risk of developing it. /
EBA1415_ERSK_7_SC-06273	O	233	Basal cell carcinoma, squamous cell carcinoma, and malignant melanoma are the three main varieties of skin cancer.
EBA1415_ERSK_7_SC-06273	O	234	Malignant melanoma is the main cause of deaths from skin cancer. //
EBA1415_SWCT_6_SC-04869	O	235	Skin cancer can be caused by many things.
EBA1415_SWCT_6_SC-04869	O	236	Skin cancer is caused when your body has a large number of abnormal skin cells.
EBA1415_SWCT_6_SC-04869	O	237	Some people are more at risk than others.
EBA1415_SWCT_6_SC-04869	O	238	You have the chance to provent skin cancer, but everyone is at risk a little bit./
EBA1415_SWCT_6_SC-04869	O	239	You can provent skin cancer in a couple ways.
EBA1415_SWCT_6_SC-04869	O	240	First, stay out of the sun as much as possible.
EBA1415_SWCT_6_SC-04869	O	241	Sunburns are a large spot of damaged cells.
EBA1415_SWCT_6_SC-04869	R-5-6	242	In the article it states, "Sunburns happen when the body directs blood to skin to try to repair or remove damaged cells." 
EBA1415_SWCT_6_SC-04869	R-5-6	243.1	You don't want this to occur because this gives you the risk of your cells not healing and this may cause skin cancer.
EBA1415_SWCT_6_SC-04869	R-6-50	243.2	You don't want this to occur because this gives you the risk of your cells not healing and this may cause skin cancer.
EBA1415_SWCT_6_SC-04869	R-1-50	244	Another way to lower your chances is to live farther away from the equator.
EBA1415_SWCT_6_SC-04869	R-1-2	245	This will help because in the article it says, "...the closer you are to the Equator, the more consistent direct sunlight will be."
EBA1415_SWCT_6_SC-04869	R-1-2	246	If you live farther away you will get less direct sunlight.
EBA1415_SWCT_6_SC-04869	R-12-3	247	Your skin can protect a lot for you but not UVb, sunlight.
EBA1415_SWCT_6_SC-04869	R-1-3	248	So by living some where away from the equator you will recieve less UVb.
EBA1415_SWCT_6_SC-04869	O	249	I would suggest after looking at the data from "skin cancer incidence by latitude" you can live anywhere but I wouldn't suggest the latitude 35-45 because it is close to the equator.
EBA1415_SWCT_6_SC-04869	O	250	This is just another way to prevent skin cancer./
EBA1415_SWCT_6_SC-04869	O	251	These options give you ways to lower the risk of developing skin cancer.
EBA1415_SWCT_6_SC-04869	O	252	You should stay out of the sun and try to live farther from the equator. 
EBA1415_SWCT_6_SC-04869	O	253	Make sure to check your skin for signs of differing skin because it is good to catch skin cancer at an early stage.
EBA1415_SWCT_6_SC-04869	O	254	These are important things to do to help prevent skin cancer.//
EBA1415_SWCT_7_SC-04892	O	255	The damage of skin known as skin cancer is caused by a variety of exponents.
EBA1415_SWCT_7_SC-04892	R-3-50	256	Skin cancer can be caused by the radiation from the sun, mitosis, and too much vitamin D./
EBA1415_SWCT_7_SC-04892	R-2-3	257	First of all, when an individual spends too much time out in the sun, it's UV rays can harm the person.
EBA1415_SWCT_7_SC-04892	R-3-4	258.1	According to national geographic, "skin is harmed by the UV radiation released from the sun." 
EBA1415_SWCT_7_SC-04892	R-2-3	258.2	According to national geographic, "skin is harmed by the UV radiation released from the sun." 
EBA1415_SWCT_7_SC-04892	R-2-50	259	Sports such as basketball are played outside in heat for a long duration.
EBA1415_SWCT_7_SC-04892	R-2-50	260	People can get skin cancer from this since the sun exposes the human body.
EBA1415_SWCT_7_SC-04892	O	261	Skin cancer makes red dense patches in your skin.
EBA1415_SWCT_7_SC-04892	O	262	Mitosis also plays a role in skin cancer./
EBA1415_SWCT_7_SC-04892	O	263	Secondly, mitosis is the duplication of somatical skin cells. 
EBA1415_SWCT_7_SC-04892	O	264	When cells enter interphase, they get ready to create a new cell which is identical.
EBA1415_SWCT_7_SC-04892	O	265	To add, cancer means rapid uncontrollable replication of cells.
EBA1415_SWCT_7_SC-04892	O	266	You may wondering where I'm going.
EBA1415_SWCT_7_SC-04892	O	267	Well, when some cells ""catch" skin cancer, the cancerous part makes them replicate like crazy.
EBA1415_SWCT_7_SC-04892	O	268	This causes cells all around your body to become cancerous./
EBA1415_SWCT_7_SC-04892	O	269	Lastly, immense vitamin D can cause slight chances of skin cancer.
EBA1415_SWCT_7_SC-04892	O	270	Even though vitamin D is a crutial part in our body since it makes our bones strong, it lacks space for melanin.
EBA1415_SWCT_7_SC-04892	O	271	"Melanin is a special pigment produced in the epidermis" says national geographic.
EBA1415_SWCT_7_SC-04892	R-11-12	272.1	Melanin protects our skin from skin cancer.
EBA1415_SWCT_7_SC-04892	R-12-50	272.2	Melanin protects our skin from skin cancer.
EBA1415_SWCT_7_SC-04892	O	273	The problem is that the lack of melanin makes it easier for our body to produce vitamin D.
EBA1415_SWCT_7_SC-04892	R-11-12	274.1	Therefore, too much vitamin D can cause lack of melanin which makes us more prone to skin cancer./
EBA1415_SWCT_7_SC-04892	R-12-50	274.2	Therefore, too much vitamin D can cause lack of melanin which makes us more prone to skin cancer./
EBA1415_SWCT_7_SC-04892	R-2-50	275	As you can see, skin cancer can be caused by the sun, mitosis, and immense vitamin D. 
EBA1415_SWCT_7_SC-04892	O	276	This key terms all play a crucial aspect in skin cancer.//
EBA1415_LZBA_3_SC_ES-05506	O	277	The cause of skin cancer has many different ways of occuring.
EBA1415_LZBA_3_SC_ES-05506	O	278	One is the different types of skin cells that reproduce irregularly.
EBA1415_LZBA_3_SC_ES-05506	O	279	The growth of abnormal skin cells can lead to basal cell carcinoma, squamous cell carcinoma, & malignant melanoma.
EBA1415_LZBA_3_SC_ES-05506	R-2-50	280	Another factor in developing skin cancer is the amount of direct sunlight the skin obtains.
EBA1415_LZBA_3_SC_ES-05506	R-1-2	281.1	The location can determine this because if one is closer to the equator the more consistent direct sunlight there will be.
EBA1415_LZBA_3_SC_ES-05506	R-2-50	281.2	The location can determine this because if one is closer to the equator the more consistent direct sunlight there will be.
EBA1415_LZBA_3_SC_ES-05506	R-2-50	282	(This will increase the chance of skin cancer)
EBA1415_LZBA_3_SC_ES-05506	R-3-4	283	The UVb radiation in the sun's rays is what causes small amount of damage to genetic molecules in skin cells. (Our body can repare this).
EBA1415_LZBA_3_SC_ES-05506	O	284	However, if the person has a large amount of exposure to UVb radiation a problem can occur.
EBA1415_LZBA_3_SC_ES-05506	O	285	All in all you can still go out & enjoy the sun but make sure you use proper protection & check for any tell tale signs of developing skin cancer.//
EBA1415_SDLC_2_SC_ES-04735	O	286	There are many risks of the largest organ in your body called skin, which can cause cancer to skin.
EBA1415_SDLC_2_SC_ES-04735	O	287	Your skin has a major everyday job that is to protect your internal organs, inner tissue, and loss of water.
EBA1415_SDLC_2_SC_ES-04735	O	288	But it also regulates your body tempature.
EBA1415_SDLC_2_SC_ES-04735	O	289	Skin cancer is the most common form of cancer.
EBA1415_SDLC_2_SC_ES-04735	O	290	Skin cancer is when there is an uncontrolled growth of abnormal skin cells.
EBA1415_SDLC_2_SC_ES-04735	O	291	There are many types of skin cancers also like basal cell carcinoma, squamous cell carcinoma, and malignant melanoma.
EBA1415_SDLC_2_SC_ES-04735	O	292	On earth there is an invisible line around the Earth at 0 degrees latitude its called the Equator.
EBA1415_SDLC_2_SC_ES-04735	R-1-2	293	The Equator is where the sunlight is pointed at mostly.
EBA1415_SDLC_2_SC_ES-04735	R-1-2	294.1	The closer you are to the equator the more consistent direct sunlight and the more UVb radiation which means the high risk of skin cancer from that radiation.
EBA1415_SDLC_2_SC_ES-04735	R-1-3	294.2	The closer you are to the equator the more consistent direct sunlight and the more UVb radiation which means the high risk of skin cancer from that radiation.
EBA1415_SDLC_2_SC_ES-04735	R-3-50	294.3	The closer you are to the equator the more consistent direct sunlight and the more UVb radiation which means the high risk of skin cancer from that radiation.
EBA1415_SDLC_2_SC_ES-04735	O	295	Which also raises the death rates of Earth every year.
EBA1415_SDLC_2_SC_ES-04735	O	296	Your skin is tough but it still doesn't protect everything in your body.
EBA1415_SDLC_2_SC_ES-04735	O	297	Your skin has 3 layers the first layer is the outer layer called epidermis, the middle layer is the dermis, and the inner most layer is called the subcutaneous fat.
EBA1415_SDLC_2_SC_ES-04735	R-12-3	298	Even when skin is tough it can tight of little radiation.
EBA1415_SDLC_2_SC_ES-04735	R-11-12	299.1	But in your skin there is a pigment called Melanin produce in the epidermis, it's job is to protect from solar radiation and make vitamin D.
EBA1415_SDLC_2_SC_ES-04735	R-12-3	299.2	But in your skin there is a pigment called Melanin produce in the epidermis, it's job is to protect from solar radiation and make vitamin D.
EBA1415_SDLC_2_SC_ES-04735	R-11-12	300.1	The downside is that it decrease our chances of protection from UVb radiation.
EBA1415_SDLC_2_SC_ES-04735	R-12-3	300.2	The downside is that it decrease our chances of protection from UVb radiation.
EBA1415_SDLC_2_SC_ES-04735	O	301	Have you ever had a sunburn?
EBA1415_SDLC_2_SC_ES-04735	R-5-6	302	Sunburn is when the body directs blood to skin to try to repair or remove damaged cells.
EBA1415_SDLC_2_SC_ES-04735	R-5-6	303.1	Sunburned skin cells that aren't removed can result in skin cancer.
EBA1415_SDLC_2_SC_ES-04735	R-6-50	303.2	Sunburned skin cells that aren't removed can result in skin cancer.
EBA1415_SDLC_2_SC_ES-04735	R-4-5	304	Skin celsl are critical the more damage to genetic molecules leads to more severe sunburns.//
EBA1415_SERS_13-14_SC_ES-05818	R-3-50	305.1	Skin cancer is the uncontrolled growth of abnormal skin cells.
EBA1415_SERS_13-14_SC_ES-05818	R-2-50	305.2	Skin cancer is the uncontrolled growth of abnormal skin cells.
EBA1415_SERS_13-14_SC_ES-05818	R-2-50	306	This is caused when a high amount of direct sunlight hits your skin.
EBA1415_SERS_13-14_SC_ES-05818	R-3-50	307.1	The reason for this is that sunlight has UVB radiation.
EBA1415_SERS_13-14_SC_ES-05818	R-2-3	307.2	The reason for this is that sunlight has UVB radiation.
EBA1415_SERS_13-14_SC_ES-05818	O	308	Before we choose one way skin cancer is caused, we have to consider the other reasons that cause skin cancer./
EBA1415_SERS_13-14_SC_ES-05818	R-1-50	309	One reason for the different risks of developing skin cancer is your location.
EBA1415_SERS_13-14_SC_ES-05818	R-1-2	310	Depending on where you live is the amount of sunlight the area gets.
EBA1415_SERS_13-14_SC_ES-05818	R-1-2	311	Locations closer to the equator has a higher rate of sunlight.
EBA1415_SERS_13-14_SC_ES-05818	R-2-3	312	"The more direct sunlight sunlight there is, the more UVB radiation there is."/
EBA1415_SERS_13-14_SC_ES-05818	R-4-50	313	Another reason for the different risks of skin cancer is the genetic molecules in your skin.
EBA1415_SERS_13-14_SC_ES-05818	R-11-12	314.1	Melanin is a special pigment produced in the epidermis and it protects us from solar radiation.
