File	Relation	SNum	Sentence
EBA1415_RDCSa_1_CB_ES-04696	R-7-50	229	Coral bleaching is the discoloration of coral due to the death or ejection of algae.
EBA1415_RDCSa_1_CB_ES-04696	O	230	Many things can lead to coral bleaching.
EBA1415_RDCSa_1_CB_ES-04696	O	231	Things such as trade winds, extreme storms, and other destructive practices.
EBA1415_RDCSa_1_CB_ES-04696	R-1-2	232	Trade winds travel from east to west and they drag warm waters westward.
EBA1415_RDCSa_1_CB_ES-04696	O	233	Every few years when the tradewinds are altered the trade winds weaken or reverse direction which causes the central and Eastern Pacific regions to swell.
EBA1415_RDCSa_1_CB_ES-04696	R-2-3	234.1	The movement of the water changes the temperature of the water and coral reefs to remain at a certain temperatureto survive and as a result of the change in temperature coral reefs are bleached.
EBA1415_RDCSa_1_CB_ES-04696	R-3-50	234.2	The movement of the water changes the temperature of the water and coral reefs to remain at a certain temperatureto survive and as a result of the change in temperature coral reefs are bleached.
EBA1415_RDCSa_1_CB_ES-04696	R-11-13	235.1	Extreme storms can affect the salinity in the water by increasing the amount of fresh water in the ocean and a drop in salinity can result in coral bleaching.
EBA1415_RDCSa_1_CB_ES-04696	R-12-50	235.2	Extreme storms can affect the salinity in the water by increasing the amount of fresh water in the ocean and a drop in salinity can result in coral bleaching.
EBA1415_RDCSa_1_CB_ES-04696	R-13-50	235.3	Extreme storms can affect the salinity in the water by increasing the amount of fresh water in the ocean and a drop in salinity can result in coral bleaching.
EBA1415_RDCSa_1_CB_ES-04696	O	236	Other destructive practices can result in the bleaching of corals as well.
EBA1415_RDCSa_1_CB_ES-04696	O	237	Blash fishing for example can cause physical damage to the corals.
EBA1415_RDCSa_1_CB_ES-04696	O	238	Physical damage to the corals.
EBA1415_RDCSa_1_CB_ES-04696	O	239	Another example is tourists who drop anchors or walk on reefs can physically damage corals as well and that can result in coral bleaching.
EBA1415_RDCSa_1_CB_ES-04696	O	240	The changes that threaten the corals the most are the ones in the environment.
EBA1415_RDCSa_1_CB_ES-04696	R-6-7	241	They cause increased stress on corals which results in the death  or ejection of the algae which gives the corals their color. //
EBA1415_TFHC_1_CB_ES-05940	O	242	There are many ways that can cause coral bleaching.
EBA1415_TFHC_1_CB_ES-05940	O	243	One way is the shift in trade winds.
EBA1415_TFHC_1_CB_ES-05940	R-1-50	244	This can lead to coral bleaching because the trade winds causes the central and eastern Pacific regions to swell.
EBA1415_TFHC_1_CB_ES-05940	R-1-2	245	Trade winds causes movement of warm water eastward which leads to major shifts in the world's climate.
EBA1415_TFHC_1_CB_ES-05940	O	246	This affects the coral because they are sensitive to weather change.
EBA1415_TFHC_1_CB_ES-05940	O	247	Enviormental stress can damage the zooxanthellae algae with the corals which it needs to survive.
EBA1415_TFHC_1_CB_ES-05940	R-7-50	248	When the algae dies, it can cause coral bleaching.//
EBA1415_KYLS_5_CB_ES-05650	O	249	Marine biologist have discovered many different types of ocean life.
EBA1415_KYLS_5_CB_ES-05650	O	250	And some of them include corals.
EBA1415_KYLS_5_CB_ES-05650	O	251	Coral bleaching is whn an coral is white or losing it's color.
EBA1415_KYLS_5_CB_ES-05650	O	252	There can be many wys an animals can lose its color.
EBA1415_KYLS_5_CB_ES-05650	O	253	For example tourists go and drop anchors which 1 could polute the water on whatever it has and 2 could hit the coral.
EBA1415_KYLS_5_CB_ES-05650	O	254	Coral bleaching is most noticable in the Pacific Ocean.
EBA1415_KYLS_5_CB_ES-05650	O	255	The ocean covers 1/3 of the surface of the entire globe.
EBA1415_KYLS_5_CB_ES-05650	O	256	It contains double the amount of water found in the Atlantic Ocean. //
EBA1415_TRWH_89_CB_ES-06076	O	257	Coral bleaching is most noticeable in the pacific ocean.
EBA1415_TRWH_89_CB_ES-06076	O	258	This ocean covers about 1/3 of the surface of the entire globe.
EBA1415_TRWH_89_CB_ES-06076	O	259	Coral bleaching is a phenomenon in which coral loses it's color.//
EBA1415_TFHC_1_CB_ES-05939	O	260	There are many factors that lead to skin cancer.
EBA1415_TFHC_1_CB_ES-05939	O	261	It depends on where you live, what you are exposed to etc./
EBA1415_TFHC_1_CB_ES-05939	O	262	In the latitude article, it talks about how if people live near the equarter, they are more likely to experience skin cancer because they happen to be exposed to the sun more.
EBA1415_TFHC_1_CB_ES-05939	O	263	Even if you don't live near the equator, there is still a chance that you could get it./
EBA1415_TFHC_1_CB_ES-05939	O	264	In the skin protects you article, it talks about how skin cancer is one of the biggest cancers in the U.S..
EBA1415_TFHC_1_CB_ES-05939	O	265	This is because in the U.S. the body is exposed UVb radiation.
EBA1415_TFHC_1_CB_ES-05939	O	266	Most of the time if the body is exposed to UVb radiation, it would repair itself however if it is very severe you would have to get the abnormal cells removed.
EBA1415_TFHC_1_CB_ES-05939	O	267	Uvb radiation is a big factor on the causes of skin cancer./
EBA1415_TFHC_1_CB_ES-05939	O	268	In the sunburn article, it talks about how if you have had a sunburn more than once in your childhood, the body would have a harder time with repairing the skin because of how damaged the skin cells already are.
EBA1415_TFHC_1_CB_ES-05939	O	269	In the text it also states that "the amount of damaged genetic molecules can be used as an indicator of sunburn serverity."
EBA1415_TFHC_1_CB_ES-05939	O	270	So if the severity depends on how badly you were exposed to the sun and on how much you got a sunburn.
EBA1415_TFHC_1_CB_ES-05939	O	271	If you don't remove the badly infected skin cells, it would most likely lead to cancer./
EBA1415_TFHC_1_CB_ES-05939	O	272	In conclusion there are many factors that could lead to skin cancer and it all depends on your location and how badly you were exposed to something.//
EBA1415_TTFW_1_CB_ES-05970	O	273	What leads to the differences in the rates of cora bleaching is on the coral Bleaching Reports per year.
EBA1415_TTFW_1_CB_ES-05970	O	274	Each year is a different rate.
EBA1415_TTFW_1_CB_ES-05970	O	275	The difference is in 1998 there were over 70 coral bleachings; Every year theres a different rate it goes high, low, low, high, high, high low, low.
EBA1415_TTFW_1_CB_ES-05970	O	276	There are many different rates every year.
EBA1415_TTFW_1_CB_ES-05970	O	277	There are many different types of corals living in the ocean.
EBA1415_TTFW_1_CB_ES-05970	R-7-50	278	The different types of algae living within the coral polyps give the corals their varying colors.
EBA1415_TTFW_1_CB_ES-05970	O	279	Some coral bleaching has been bleached with a plain white.
EBA1415_TTFW_1_CB_ES-05970	O	280	They also lose color.
EBA1415_TTFW_1_CB_ES-05970	O	281	It's very serious to the worlds coral reefs.
EBA1415_TTFW_1_CB_ES-05970	O	282	Coral bleaching are animals that are mostly noticeable in the Pacific Ocean.
EBA1415_TTFW_1_CB_ES-05970	O	283	In Coral Bleaching theres a mild, moderate and severe in the coral Bleaching Reports per year chart. /
EBA1415_TTFW_1_CB_ES-05970	O	284	That's the differeces of the rate of coral bleaching.  //
EBA1415_TRWH_1_CB_ES-06064	O	285	Most coral is living in the ocean.
EBA1415_TRWH_1_CB_ES-06064	O	286	Coral bleaching is most noticeable is the pacific ocean.
EBA1415_TRWH_1_CB_ES-06064	O	287	coral bleaching can be a serious imapct on the world's coral reefs.
EBA1415_TRWH_1_CB_ES-06064	O	288	Coral bleaching is a phenomenon in which coral loses its color.
EBA1415_TRWH_1_CB_ES-06064	R-1-3	289	Also in trading winds The winds drag warm surface waters pool north of Australia, near Papua, colder waters in the Eastern pacific rise to the surface.
EBA1415_TRWH_1_CB_ES-06064	O	290	This phenomenon is known as upwelling.
EBA1415_TRWH_1_CB_ES-06064	O	291	Upwelling in the eastern Pacific causes surface waters to be colder than those in the western Pacific.
EBA1415_TRWH_1_CB_ES-06064	O	292	Movement towards south America causes the central and eastern pacific regions to swell.
EBA1415_TRWH_1_CB_ES-06064	O	293	This movement of warm water eastward causes major shifts in the world's climate.
EBA1415_TRWH_1_CB_ES-06064	O	294	This impact is especially true along equatorial regions.
EBA1415_TRWH_1_CB_ES-06064	O	295	Coral is often mistaken for a rock or plant.
EBA1415_TRWH_1_CB_ES-06064	O	296	However, it is really made up of tiny animals called pollyps.
EBA1415_TRWH_1_CB_ES-06064	O	297	A coral polyp has a saclike body and a mouth surrounded by stinging tentacles.//
EBA1415_TRWH_1_CB_ES-06064	O	298	ran out of time.
EBA1415_WSKT_6_CB_ES-05340	O	299	To start off, corals are actually tiny animals called polyps that create & protect skeleton around them from limestone.
EBA1415_WSKT_6_CB_ES-05340	O	300	After a certain amount of time, a coral reef is created.
EBA1415_WSKT_6_CB_ES-05340	O	301	It is said that in order for a coral to stay alive and healthy, they used the symbiotic, commensulism relationship with an algae; zooxanthanthellae. /
EBA1415_WSKT_6_CB_ES-05340	O	302	Zooxanthallae cannot survive outside the body of a coral most of the time.
EBA1415_WSKT_6_CB_ES-05340	R-5-5B	303	They perform photosynthesis within the body of the coral in order to create food and energy.
EBA1415_WSKT_6_CB_ES-05340	O	304	That's why coral reefs are commonly found in tropical waters, because they're pure and the water temperature is warm. /
EBA1415_WSKT_6_CB_ES-05340	O	305	However, there is a problem with this markup.
EBA1415_WSKT_6_CB_ES-05340	R-6-7	306	Because corals can because stressed, they affect eject the zooxanthellae algae, stress can come from people walking on the coral reefs, blast fishing, or environmental changes.
EBA1415_WSKT_6_CB_ES-05340	R-7-50	307	Because they eject the algae, the coral suffers from disease and starvation, thus, plaquy bleach corals.  //
EBA1415_LRBL_3_CB_ES-05145	O	308	What leads to differences in the rates of coral bleaching?
EBA1415_LRBL_3_CB_ES-05145	O	309	Coral bleaching is a phenomenon in which coral loses its beautiful color.
EBA1415_LRBL_3_CB_ES-05145	O	310	Thing leadings to coral bleaching is a problem with a serious impact on world coral reefs.//
EBA1415_LRBL_3_CB_ES-05145	O	311	Did not finish
EBA1415_KYLS_6_CB_ES-05678	O	312	What leads to differences in the rates of coral bleaching is the serious impact on the world's coral refs.
EBA1415_KYLS_6_CB_ES-05678	O	313	Coral have saclike body.
EBA1415_KYLS_6_CB_ES-05678	O	314	All coral live together in their own colonies.
EBA1415_KYLS_6_CB_ES-05678	O	315	In clear, shallow, tropical waters.
EBA1415_KYLS_6_CB_ES-05678	O	316	Zooxanthellae live in the coral tissues and need light for the process of photosynthesis.
EBA1415_KYLS_6_CB_ES-05678	O	317	Algae provides the coral with the energy it needs to survive.
EBA1415_KYLS_6_CB_ES-05678	R-5B-50	318	If not provided with the energy needed coral will bleach.
EBA1415_KYLS_6_CB_ES-05678	O	319	Coral needs the water temperature to be between 70F-85F.
EBA1415_KYLS_6_CB_ES-05678	R-11-12	320.1	Also when there is a big storm and drops fresh water into the ocean the salt decreases.
EBA1415_KYLS_6_CB_ES-05678	R-12-13	320.2	Also when there is a big storm and drops fresh water into the ocean the salt decreases.
EBA1415_KYLS_6_CB_ES-05678	R-13-14	320.3	Also when there is a big storm and drops fresh water into the ocean the salt decreases.
EBA1415_KYLS_6_CB_ES-05678	R-13-14	321	Which upsets the health of the coral. //
EBA1415_TFHC_1_CB_ES-05967	R-3-50	322.1	Many things lead to the diffrences in rates of coral bleaching, a change in their water, change in Co2 and a change in it's enviorment.
EBA1415_TFHC_1_CB_ES-05967	R-4-50	322.2	Many things lead to the diffrences in rates of coral bleaching, a change in their water, change in Co2 and a change in it's enviorment.
EBA1415_TFHC_1_CB_ES-05967	R-3-5	323	In the text "Coral and Photosynthesis," the text states "...Corals had water tempature between 70-85oF because the process of photosynthesis is sensitive to changes in water..."
EBA1415_TFHC_1_CB_ES-05967	R-5-5B	324	If the coral can't go through the process of photosynthesis it won't have energy.
EBA1415_TFHC_1_CB_ES-05967	O	325	Without the energy the invertebrate will die.
EBA1415_TFHC_1_CB_ES-05967	R-4-5	326	The text also states "a normal amount of Co2, the algae will undergo photosynthesis..." yet again without this the coral will begin to die out.
EBA1415_TFHC_1_CB_ES-05967	R-6-7	327.1	Finally the text "Coral and Zooxanthallae," states "...changes in their enviorment that put on the coral..." When coral undergo stress they are forced to eject their food process and begin to bleach.
EBA1415_TFHC_1_CB_ES-05967	R-7-50	327.2	Finally the text "Coral and Zooxanthallae," states "...changes in their enviorment that put on the coral..." When coral undergo stress they are forced to eject their food process and begin to bleach.
EBA1415_TFHC_1_CB_ES-05967	R-3-50	328.1	In conclusion things such as water tmpature, amount of Co2 and it's enviorment can make diffrences in the rate of coral bleaching.
EBA1415_TFHC_1_CB_ES-05967	R-4-50	328.2	In conclusion things such as water tmpature, amount of Co2 and it's enviorment can make diffrences in the rate of coral bleaching.
EBA1415_BLRW_5_CB_ES-05200	R-7-50	329.1	Coral bleaching is when coral loses it's color, & when this happens coral is at risk of diseases & starvation Coral Bleaching happens when zooxanthallae; the algae on coral, dies out, when it loses light for photosynthesis.
EBA1415_BLRW_5_CB_ES-05200	R-5-7	329.2	Coral bleaching is when coral loses it's color, & when this happens coral is at risk of diseases & starvation Coral Bleaching happens when zooxanthallae; the algae on coral, dies out, when it loses light for photosynthesis.
EBA1415_BLRW_5_CB_ES-05200	O	330	The algae dies out & the coral loses it's food source & color.
EBA1415_BLRW_5_CB_ES-05200	R-3-7	331.1	The zooxanthellae is dying out when the trade winds are weakened & the water temperature is high.
EBA1415_BLRW_5_CB_ES-05200	R-1-7	331.2	The zooxanthellae is dying out when the trade winds are weakened & the water temperature is high.
EBA1415_BLRW_5_CB_ES-05200	O	332	This happened very feriously in 1998, the trade winds weaked, the water temp. was high, & that year there was over 70 corals bleached, about 16% of the coral population.
