File	Relation	SNum	Sentence
EBA1415_TTCM_2_CB_ES-06142	O	230	Corals provide protected nutrients for Algae.
EBA1415_TTCM_2_CB_ES-06142	O	231	Algae relies on the coral to stay healthy, but corals can substain physical damage from destructive practices.//
EBA1415_SYMS_3_CB_ES-05899	O	232	Something that leads to differences in the rates of coral bleaching is that environment changes are the main factor of why coral bleaching occures.
EBA1415_SYMS_3_CB_ES-05899	R-6-7	233	In the text "Coral and Zooxanthallae," it says that environment changes put stress on coral, and if coral stresses, it's forced to eject their food-producing algae.
EBA1415_SYMS_3_CB_ES-05899	O	234	It gets bleached b/c they become susceptible to disease & starvation, whcih most can't recover from it, then they die.
EBA1415_SYMS_3_CB_ES-05899	O	235	Algae relies on coral to stay healthy, and coral relies on algae, so if the algae isn't healthy coral looses its strength and can die, same goes for the algae.
EBA1415_SYMS_3_CB_ES-05899	R-11-12	236.1	The changes on the coral can also be due to the weather of extreme storms b/c corals are sensitive to the ocean salinity, this is b/c it adds fresh water in the ocean and the salinity decreases, then this upsets the balance necessary for coral health.
EBA1415_SYMS_3_CB_ES-05899	R-12-13	236.2	The changes on the coral can also be due to the weather of extreme storms b/c corals are sensitive to the ocean salinity, this is b/c it adds fresh water in the ocean and the salinity decreases, then this upsets the balance necessary for coral health.
EBA1415_SYMS_3_CB_ES-05899	R-13-14	236.3	The changes on the coral can also be due to the weather of extreme storms b/c corals are sensitive to the ocean salinity, this is b/c it adds fresh water in the ocean and the salinity decreases, then this upsets the balance necessary for coral health.
EBA1415_SYMS_3_CB_ES-05899	R-3-4	237.1	Water temperature is important b/c photosynthesis is sensitive to water change temperature, If it increases, Carbon Dioxide (CO2) in water decreases and it is dangerous and threatening the delicate balance required to keeping corals healthy.
EBA1415_SYMS_3_CB_ES-05899	R-4-14	237.2	Water temperature is important b/c photosynthesis is sensitive to water change temperature, If it increases, Carbon Dioxide (CO2) in water decreases and it is dangerous and threatening the delicate balance required to keeping corals healthy.
EBA1415_SYMS_3_CB_ES-05899	O	238	Ran out of time.   //
EBA1415_TRKM_1_CB_ES-05030	O	239	No essay.
EBA1415_BGJD_2_CB_ES-05740	R-1-50	240.1	What mainly leads to different rates of coral bleaching is trade winds, when the water temperature is high the trade wind is low.
EBA1415_BGJD_2_CB_ES-05740	R-3-1	240.2	What mainly leads to different rates of coral bleaching is trade winds, when the water temperature is high the trade wind is low.
EBA1415_BGJD_2_CB_ES-05740	R-1-3	241	When the trade wind is low the temperature is high.
EBA1415_BGJD_2_CB_ES-05740	R-1-50	242	The coral bleaching come from when the trade winds are low.
EBA1415_BGJD_2_CB_ES-05740	O	243	In the text it says, "need - water tempertures between 70-85 degrees."
EBA1415_BGJD_2_CB_ES-05740	O	244	So that means the winds are low the temperature is high.
EBA1415_BGJD_2_CB_ES-05740	R-3-50	245.1	Having off temperature causes change in the coral because of the salinity, which have coral change colors.  //
EBA1415_BGJD_2_CB_ES-05740	R-13-50	245.2	Having off temperature causes change in the coral because of the salinity, which have coral change colors.  //
EBA1415_KYNS_4_CB_ES-05403	R-11-50	246	One effect that leads to the differences in the rates of coral bleaching is natural causes such as extreme storms.
EBA1415_KYNS_4_CB_ES-05403	R-11-12	247.1	These storms increase the amount of fresh water and decrease the salinity of the water.
EBA1415_KYNS_4_CB_ES-05403	R-12-13	247.2	These storms increase the amount of fresh water and decrease the salinity of the water.
EBA1415_KYNS_4_CB_ES-05403	O	248	Coral reefs need a balanced amount of salt and seawater in order to ? to develope its hard skeleton.
EBA1415_KYNS_4_CB_ES-05403	O	249	Another example is ocean temperature.
EBA1415_KYNS_4_CB_ES-05403	R-3-4	250.1	When the temperature of the water increases the amount of Co2 the reefs recieve decreases which affects the process of photosynthesis.
EBA1415_KYNS_4_CB_ES-05403	R-4-5	250.2	When the temperature of the water increases the amount of Co2 the reefs recieve decreases which affects the process of photosynthesis.
EBA1415_KYNS_4_CB_ES-05403	O	251	Photosynthesis gives the zooxanthellae energy from the sun and combine the sunlight with Co2 in the ocean with H2O.
EBA1415_KYNS_4_CB_ES-05403	O	252	This causes bleaching and O2 to far.... Algae then provides carbon to the coral as energy.
EBA1415_KYNS_4_CB_ES-05403	R-5-7	253.1	If coral reefs do not undergo photosynthesis the algae will be ejected and this will lead to coral reefs loosing their color.
EBA1415_KYNS_4_CB_ES-05403	R-7-50	253.2	If coral reefs do not undergo photosynthesis the algae will be ejected and this will lead to coral reefs loosing their color.
EBA1415_KYNS_4_CB_ES-05403	R-5-5B	254	So since coral reefs receive 50% to 95% of their energy from photosynthesis it's important to their survival.
EBA1415_KYNS_4_CB_ES-05403	O	255	Another reason as to why coral reefs undergo bleaching is due to anthropogenic processes such as overfishing/blast fishing and tourists who drop anchors or walk on the reefs and discount their process of photosynthesis.//
EBA1415_HNJD_4_ES_CB-05805	O	256	According to "Coral and zooxanthallae," coral bleaching is one example of how environmental stressors can negatively affect the balanced relationship between the coral and zooxanthellae.
EBA1415_HNJD_4_ES_CB-05805	R-4-5	257	According to "Coral and Photosynthesis," During the photosynthesis zooxanthellae use energy from sunlight to combine Carbon Dioxide in the ocean with water.
EBA1415_HNJD_4_ES_CB-05805	O	258	This combination results in the formation of sugars and oxygen.
EBA1415_HNJD_4_ES_CB-05805	O	259	As this is occuring carbon is passed from the algae to the coral in the form of glucose.
EBA1415_HNJD_4_ES_CB-05805	R-4-5	260	As long as theres enough sunlight and a normal amount of CO2, the algae will undergo photosynthesis.
EBA1415_HNJD_4_ES_CB-05805	O	261	Thats important because the chemicals that the algae make provide the coral with the energy it needs to survive.  //
EBA1415_SERS_1516_CB-05122	O	262	Coral  //
EBA1415post_TWPK_3_CB_ES-05052	O	263	The cause for coral bleaching is a domino effect.
EBA1415post_TWPK_3_CB_ES-05052	O	264	it has to do with the envirement it's in & the things that live in it!
EBA1415post_TWPK_3_CB_ES-05052	O	265	In order to survive, it needs to be in a warm shallow part of the water.
EBA1415post_TWPK_3_CB_ES-05052	O	266	Just like a plant, it get it's food from the sunlight.
EBA1415post_TWPK_3_CB_ES-05052	O	267	"This partly because algae, called zooxanthellae, live in the coral tissues & need light for the process of photosynthesis."
EBA1415post_TWPK_3_CB_ES-05052	O	268	-Coral & Photosynthesis.
EBA1415post_TWPK_3_CB_ES-05052	O	269	The algae makes/provides chemicals that the coral needs to survive and stay healthy, thus making a pretty colorful coral./
EBA1415post_TWPK_3_CB_ES-05052	O	270	If the coral is put in a situation where it can not get any sunlight or any kind of change to the way it lives, (envirement), it causes the coral to eject their food-producing algae.
EBA1415post_TWPK_3_CB_ES-05052	O	271	This is what makes the coral turn white (bleaching).
EBA1415post_TWPK_3_CB_ES-05052	O	272	Just think of the coral as a sick person in the hospital.
EBA1415post_TWPK_3_CB_ES-05052	O	273	They can't even or go outside in the sun.
EBA1415post_TWPK_3_CB_ES-05052	O	274	They have to stay in the inside & get better.
EBA1415post_TWPK_3_CB_ES-05052	O	275	That person will begin to get a little pale & become skinnier.
EBA1415post_TWPK_3_CB_ES-05052	R-7-50	276	The coral turns white because it loses it's algae, the thing that helped it get food, making a lively, healthy, colorful coral./
EBA1415post_TWPK_3_CB_ES-05052	R-7-50	277	So the domino effect is; endangering the envirement, causes it to lose or get rid of the algae, which causes the coral to "get sick" & begin turning white.
EBA1415post_TWPK_3_CB_ES-05052	O	278	All in all, enviremental changes cause bleaching.
EBA1415post_TWPK_3_CB_ES-05052	O	279	(Tempeture/sunlight)//
EBA1415_ERSK_7_CB_ES-05798	O	280	No essay //
EBA1415_TTKP_7-8_CB_ES-04913	O	281	Corals are only found in clear, shallow, tropical waters.
EBA1415_TTKP_7-8_CB_ES-04913	O	282	This is partly because algae, called zooxanthellae, livei n the coral tissues and need light for the process of photosynthesis.
EBA1415_TTKP_7-8_CB_ES-04913	R-4-5	283	During photosynthesis, zooxanthellae use energy from sunlight to combine Carbon Dioxide in the ocean with water.//
EBA1415_TRJA_6_CB_ES-06082	O	284	Coral bleaching is bad.
EBA1415_TRJA_6_CB_ES-06082	O	285	The rates are up and down.
EBA1415_TRJA_6_CB_ES-06082	O	286	There are alot of weaker trade winds.
EBA1415_TRJA_6_CB_ES-06082	O	287	There is high water temps.
EBA1415_TRJA_6_CB_ES-06082	O	288	Over the years there have been alot of reports.
EBA1415_TRJA_6_CB_ES-06082	O	289	In 1998 there was a severe case of coral bleaching.
EBA1415_TRJA_6_CB_ES-06082	O	290	The case went down over the years but there still were severe cases.//
EBA1415_LVSN_7_CB-05907	O	291	The differences in the rates of coral bleaching is that they are two types: algae living and the varying colors.
EBA1415_LVSN_7_CB-05907	O	292	Events leading to coral bleaching are a serious problem with a serious impact on the world's coral reefs.
EBA1415_LVSN_7_CB-05907	O	293	Coral bleaching is most noticeable in the Pacific Ocean.
EBA1415_LVSN_7_CB-05907	O	294	1/3 of the surface of the entire globe, and contains double the amount of water found in the Atlantic Ocean.
EBA1415_LVSN_7_CB-05907	O	295	They discovered many different types of corals living in the oceans. //
EBA1415post_TWJB_7_CB_ES-05063	O	296	I say what leads to differences in the rates of coral bleaching is//
EBA1415_KNKC_3_CB_ES-05589	R-3-50	297	Coral bleaching happens when water condition change in ocral reef areas.
EBA1415_KNKC_3_CB_ES-05589	R-1-3	298	Some of these changes are due to shifting trade winds that cause temperature change in the ocean waters.
EBA1415_KNKC_3_CB_ES-05589	R-5-50	299	Change in water tempeature for coral reefs need that the species living in these reefs can not perform photosynthesis causing them to bleach.
EBA1415_KNKC_3_CB_ES-05589	O	300	Cold waters also need that zooxanthellae algae cannot help the reefs get food.
EBA1415_KNKC_3_CB_ES-05589	O	301	water temperature plays a big role in reef health because it causes the organisms to get weak due to the loss of help from its food provides. //
EBA1415post_TWJB_5_CB_ES-06215	R-3-50	302.1	What leads to the different rates in coral bleaching is the temperature and trade winds.//
EBA1415post_TWJB_5_CB_ES-06215	R-1-50	302.2	What leads to the different rates in coral bleaching is the temperature and trade winds.//
EBA1415_HNJD_4_CB_ES-05809	R-1-50	303.1	Things that leads to differences in the rates of coral bleaching is the water temepratures, how salty the water os (ocean salinity), and deaths of the zooxanthellae algae.
EBA1415_HNJD_4_CB_ES-05809	R-13-50	303.2	Things that leads to differences in the rates of coral bleaching is the water temepratures, how salty the water os (ocean salinity), and deaths of the zooxanthellae algae.
EBA1415_HNJD_4_CB_ES-05809	R-7-50	303.3	Things that leads to differences in the rates of coral bleaching is the water temepratures, how salty the water os (ocean salinity), and deaths of the zooxanthellae algae.
EBA1415_HNJD_4_CB_ES-05809	O	304	Reef building corals need water temperatures to be at a certain degrees.
EBA1415_HNJD_4_CB_ES-05809	R-3-4	305	If the water isnt between 70-85F there will be more carbon dioxide, but if it is between there then there will be less carbon dioxide.
EBA1415_HNJD_4_CB_ES-05809	R-4-14	306	"Changes in the amount of CO2 threaten the delicate balance required to keep corals healthy."
EBA1415_HNJD_4_CB_ES-05809	R-11-13	307	Salinity can decrease in shallow coastal regions doing storms which cause excessive rainfall.
EBA1415_HNJD_4_CB_ES-05809	R-13-14	308	"The drop in salinity upsets the balance necessary for coral health."
EBA1415_HNJD_4_CB_ES-05809	R-7-50	309	Deaths of the zooxanthellae algae cause corals to bleach.
EBA1415_HNJD_4_CB_ES-05809	O	310	They help eachother to survive.
EBA1415_HNJD_4_CB_ES-05809	O	311	Algae pass some food to corals and corals provides a protected nutrient-rich environement for the algae. //
EBA1415_BGJD_2_CB_ES-05752	O	312	Coral bleaching is a phenomena where coral loses its color.
EBA1415_BGJD_2_CB_ES-05752	R-3-50	313	What can cause the corals to change color is the change in temperature.
EBA1415_BGJD_2_CB_ES-05752	R-3-50	314	Like if the temperature is higher then that effects the corals to bleach.
EBA1415_BGJD_2_CB_ES-05752	R-3-50	315	In the charts it shows how as the temperature rises, more coral bleaching is reported.
EBA1415_BGJD_2_CB_ES-05752	O	316	Salt can also affect how the coral is.
EBA1415_BGJD_2_CB_ES-05752	O	317	Like they are sensitive to how salty the water is.
EBA1415_BGJD_2_CB_ES-05752	R-13-50	318	If it drops alot then it can really affect the coral.
EBA1415_BGJD_2_CB_ES-05752	O	319	So it needs to be at stable condition for the coral to be healthy.
EBA1415_BGJD_2_CB_ES-05752	O	320	In order for coral to stay healthy they also need the help from zooxanthellae algae which gives them their color.  //
EBA1415_SWSP_1_CB_ES-04848	O	321	There is a phenomenon with coral that causes it to loose it's color and trun plain white.
EBA1415_SWSP_1_CB_ES-04848	O	322	This phenomenon is called coral bleaching.
EBA1415_SWSP_1_CB_ES-04848	O	323	coral bleaching is leaving a serious impact on the worlds coral reefs.
EBA1415_SWSP_1_CB_ES-04848	O	324	Coral reefs that are affected the most by this and the coastal reggion in the Pacific Ocean. /
EBA1415_SWSP_1_CB_ES-04848	R-1-50	325	One thing that may take part in coral bleaching is shifting trade winds.
EBA1415_SWSP_1_CB_ES-04848	O	326	Trade winds when are orignally used for boat navigation and merchant trading.
EBA1415_SWSP_1_CB_ES-04848	R-1-2	327	Harmful than that trade winds drag warm water westward and the colder water rises.
EBA1415_SWSP_1_CB_ES-04848	O	328	Did not finish  //
EBA1415_TRKM_1_CB_ES-05027	O	329	I don't know!
EBA1415_SDLC_2_CB_ES-04741	R-1-50	330.1	Different rates of coral bleaching is caused by shifting trade winds changing the temperature and the death of zooxanthalle not giving coral its energy.
EBA1415_SDLC_2_CB_ES-04741	R-1-7	330.2	Different rates of coral bleaching is caused by shifting trade winds changing the temperature and the death of zooxanthalle not giving coral its energy.
EBA1415_SDLC_2_CB_ES-04741	R-1-3	330.3	Different rates of coral bleaching is caused by shifting trade winds changing the temperature and the death of zooxanthalle not giving coral its energy.
